Byryak	0
Bysaha	3
Bysmak	0
Bystryanyk	0
Bzikadze	0
Cai	1
Caisin	4
Cakar	0
Calancea	0
Caldare	0
Caletnic	0
Calugher	0
Camara	21
Cameron	10
Caminschi	0
Can	7
Cann	3
Caraman	0
Caraus	1
Carban	0
Carbula	0
Carič	0
Carrara	6
Casian	5
Caspers	1
Catan	0
Cazac	0
Cazacu	0
Cealnic	0
Ceban	0
Cebanu	0
Cebotari	1
Cecan	0
Ceric	0
Cericov	0
Cernei	5
Cerni	0
Cerny	9
Cetin	0
Cibotari	0
Cieslik	0
Cigléni	0
Cichon	0
Cimpoiesu	0
Ciobanu	1
Ciochina	0
Ciorba	1
Cipár	1
Cisse	4
Ciubotaru	0
Cobilas	0
Codrean	0
Codreanu	0
Cojocari	0
Cojuhari	0
Cole	18
Colesnic	0
Colonna	1
Conicov	4
Conlon	3
Constantin	4
Coode	0
Copriva	0
Cordes	1
Cornet	0
Corti	1
Cosciug	0
Cotaga	0
Cotman	3
Cotorobai	0
Cotter	0
Cotuna	0
Cotva	1
Coulibaly	5
Coulson	0
Covali	0
Covaric	0
Cozac	0
Cozonac	3
Craenhals	0
Cramer	1
Cravcenco	0
Crawley	8
Cres	3
Crnovršanin	2
Croitor	1
Cubicec	0
Cucos	0
Cuflic	0
Cui	3
Culeac	0
Cullen	8
Cusca	5
Cusnir	0
Cuthill	0
Cutlac	2
Cutleac	1
Cuzi	2
Czarny	1
Czene	9
Czerniak	1
Czetö	3
Czyzewski	0
Čalič	1
Čan	0
Čatovič	0
Čipčovský	0
Čokorilo	2
Čörgö	0
Čovan	2
Čuk	0
Čukič	0
Dabravolski	0
Dadiani	2
Dahlberg	1
Dahmouh	8
Dai	1
Dakhnovskyy	0
Dalekorey	0
Dalgatov	0
Dallosch	0
Dalsaev	0
Damdinsuren	0
Damjanovič	0
Damyanov	1
Danaila	0
Danaykanych	0
Danciu	0
Danch	1
Dancha	0
Danchuk	0
Danchyshyn	0
Daniele	4
Danielyan	1
Danilin	3
Daniliuc	0
Daniv	4
Dankanych	0
Dankiv	0
Dankov	0
Danyk	0
Danylash	0
Danylenko	0
Danylets	0
Danylevych	0
Danylchenko	0
Danylchyk	0
Danyliv	0
Danyljuk	8
Danylko	1
Danylo	0
Danylov	0
Danylyak	0
Danylych	0
Danylyshyn	0
Danylyuk	0
Danysh	0
Danyshak	0
Danyshek	0
Danyshchuk	0
Danyuk	0
Darii	0
Darivčak	0
Daruda	3
Das	1
Dasarov	0
Dascal	0
Dascov	0
Dash	0
Dashnyam	0
Dashzeveg	0
Datsenko	0
Datsko	0
Datso	0
Datsyuk	1
Dau	5
Davaa	1
Davaadorj	0
Davaasambuu	0
Davaasuren	0
Davaatseren	0
Davidson	15
Davison	4
Davtjan	3
Davtyan	6
Davydenko	3
Davydyuk	0
Dawson	14
Day	21
Debeljak	5
Debych	0
Deda	8
Dedaj	10
Dedanin	0
Dederčuk	2
Dedusenko	0
Dehmeche	8
Dechkov	0
Dekhtyar	0
Dekker	4
Dekna	0
Delehan	3
Delej	0
Delen	0
Deleu	0
Delizoti	0
Delyatynchuk	0
Demaj	0
Demarchek	0
Demberel	0
Demedyuk	0
Demchenko	0
Demchuk	0
Demchyk	0
Demchynskyy	0
Demidov	1
Demir	9
Demirel	0
Demirev	2
Demirovič	0
Demkiv	1
Demyan	0
Demyanchuk	0
Demyaniv	0
Demyanyk	0
Demydenko	0
Demydyuk	0
Deneka	1
Deng	2
Denhof	0
Denchylya	0
Denys	0
Denysenko	1
Denysko	1
Denysov	0
Denysyuk	0
Derbak	1
Derdyuk	0
Deresh	0
Derevyanko	0
Dergachev	0
Derhy	1
Derkach	0
